user_id,animal,frequency,est_i,estimation
32201798,mouse,3,2,50
32201798,guinea_pig,2,0,70
32201798,guinea_pig,2,1,55
32201798,guinea_pig,2,2,60
32201798,rabbit,1,0,99
32201798,rabbit,1,1,100
32201798,rabbit,1,2,100
41611244,rabbit,3,0,57
41611244,rabbit,3,1,14
41611244,rabbit,3,2,17
41611244,pigeon,4,0,35
41611244,pigeon,4,1,78
41611244,pigeon,4,2,57
41611244,guinea_pig,2,0,35
41611244,guinea_pig,2,1,64
41611244,guinea_pig,2,2,81
41611244,mouse,1,0,57
41611244,mouse,1,1,81
41611244,mouse,1,2,78
01694387,pigeon,1,0,90
01694387,pigeon,1,1,95
01694387,pigeon,1,2,98
01694387,mouse,4,0,75
01694387,mouse,4,1,48
01694387,mouse,4,2,55
01694387,guinea_pig,3,0,40
01694387,guinea_pig,3,1,55
01694387,guinea_pig,3,2,60
01694387,rabbit,2,0,70
01694387,rabbit,2,1,80
01694387,rabbit,2,2,88
55984997,rabbit,4,0,25
55984997,rabbit,4,1,90
55984997,rabbit,4,2,50
55984997,pigeon,3,0,40
55984997,pigeon,3,1,36
55984997,pigeon,3,2,40
55984997,mouse,2,0,66
55984997,mouse,2,1,66
55984997,mouse,2,2,66
55984997,guinea_pig,1,0,10
55984997,guinea_pig,1,1,90
55984997,guinea_pig,1,2,95
22185742,mouse,4,0,51
22185742,mouse,4,1,60
22185742,mouse,4,2,46
22185742,rabbit,3,0,31
22185742,rabbit,3,1,25
22185742,rabbit,3,2,13
22185742,guinea_pig,1,0,61
22185742,guinea_pig,1,1,55
22185742,guinea_pig,1,2,41
22185742,pigeon,2,0,15
22185742,pigeon,2,1,24
22185742,pigeon,2,2,30
87967198,guinea_pig,2,0,80
87967198,guinea_pig,2,1,80
87967198,guinea_pig,2,2,80
87967198,pigeon,1,0,70
87967198,pigeon,1,1,64
87967198,pigeon,1,2,70
87967198,rabbit,3,0,25
87967198,rabbit,3,1,20
87967198,rabbit,3,2,10
87967198,mouse,4,0,81
87967198,mouse,4,1,89
87967198,mouse,4,2,90
35107491,pigeon,3,0,60
35107491,pigeon,3,1,60
35107491,pigeon,3,2,10
35107491,guinea_pig,2,0,65
35107491,guinea_pig,2,1,60
35107491,guinea_pig,2,2,60
35107491,mouse,1,0,60
35107491,mouse,1,1,60
35107491,mouse,1,2,65
35107491,rabbit,4,0,80
35107491,rabbit,4,1,80
35107491,rabbit,4,2,75
54623881,pigeon,4,0,21
54623881,pigeon,4,1,10
54623881,pigeon,4,2,10
54623881,guinea_pig,3,0,50
54623881,guinea_pig,3,1,30
54623881,guinea_pig,3,2,55
54623881,mouse,1,0,40
54623881,mouse,1,1,75
54623881,mouse,1,2,90
54623881,rabbit,2,0,60
54623881,rabbit,2,1,70
54623881,rabbit,2,2,80
59792106,rabbit,2,0,39
59792106,rabbit,2,1,78
59792106,rabbit,2,2,76
59792106,guinea_pig,1,0,60
59792106,guinea_pig,1,1,41
59792106,guinea_pig,1,2,74
59792106,mouse,4,0,82
59792106,mouse,4,1,57
59792106,mouse,4,2,87
59792106,pigeon,3,0,32
59792106,pigeon,3,1,41
59792106,pigeon,3,2,33
55428439,guinea_pig,3,0,40
55428439,guinea_pig,3,1,49
55428439,guinea_pig,3,2,52
55428439,mouse,4,0,77
55428439,mouse,4,1,79
55428439,mouse,4,2,85
55428439,pigeon,2,0,63
55428439,pigeon,2,1,60
55428439,pigeon,2,2,71
55428439,rabbit,1,0,91
55428439,rabbit,1,1,94
55428439,rabbit,1,2,93
00783959,rabbit,2,0,10
00783959,rabbit,2,1,50
00783959,rabbit,2,2,10
00783959,pigeon,4,0,23
00783959,pigeon,4,1,23
00783959,pigeon,4,2,24
00783959,mouse,1,0,35
00783959,mouse,1,1,25
00783959,mouse,1,2,35
00783959,guinea_pig,3,0,38
00783959,guinea_pig,3,1,13
00783959,guinea_pig,3,2,24
84907971,guinea_pig,3,0,13
84907971,guinea_pig,3,1,50
84907971,guinea_pig,3,2,65
84907971,mouse,1,0,5
84907971,mouse,1,1,3
84907971,mouse,1,2,9
84907971,rabbit,2,0,0
84907971,rabbit,2,1,15
84907971,rabbit,2,2,5
84907971,pigeon,4,0,1
84907971,pigeon,4,1,0
84907971,pigeon,4,2,0
35587020,pigeon,1,0,15
35587020,pigeon,1,1,20
35587020,pigeon,1,2,35
35587020,mouse,4,0,15
35587020,mouse,4,1,18
35587020,mouse,4,2,25
35587020,rabbit,3,0,5
35587020,rabbit,3,1,5
35587020,rabbit,3,2,8
35587020,guinea_pig,2,0,14
35587020,guinea_pig,2,1,2
35587020,guinea_pig,2,2,15
87397860,guinea_pig,3,0,20
87397860,guinea_pig,3,1,60
87397860,guinea_pig,3,2,25
87397860,mouse,4,0,90
87397860,mouse,4,1,80
87397860,mouse,4,2,60
87397860,rabbit,1,0,70
87397860,rabbit,1,1,50
87397860,rabbit,1,2,70
87397860,pigeon,2,0,60
87397860,pigeon,2,1,20
87397860,pigeon,2,2,10
28319542,mouse,2,0,75
28319542,mouse,2,1,70
28319542,mouse,2,2,65
28319542,pigeon,3,0,20
28319542,pigeon,3,1,40
28319542,pigeon,3,2,40
28319542,guinea_pig,4,0,84
28319542,guinea_pig,4,1,79
28319542,guinea_pig,4,2,82
28319542,rabbit,1,0,90
28319542,rabbit,1,1,95
28319542,rabbit,1,2,98
25461564,rabbit,2,0,75
25461564,rabbit,2,1,47
25461564,rabbit,2,2,54
25461564,pigeon,3,0,33
25461564,pigeon,3,1,30
25461564,pigeon,3,2,35
25461564,mouse,1,0,18
25461564,mouse,1,1,47
25461564,mouse,1,2,69
25461564,guinea_pig,4,0,90
25461564,guinea_pig,4,1,61
25461564,guinea_pig,4,2,56
71478253,pigeon,1,0,90
71478253,pigeon,1,1,90
71478253,pigeon,1,2,100
71478253,rabbit,4,0,10
71478253,rabbit,4,1,10
71478253,rabbit,4,2,20
71478253,guinea_pig,3,0,30
71478253,guinea_pig,3,1,30
71478253,guinea_pig,3,2,30
71478253,mouse,2,0,80
71478253,mouse,2,1,90
71478253,mouse,2,2,75
93216973,mouse,4,0,20
93216973,mouse,4,1,30
93216973,mouse,4,2,60
93216973,pigeon,3,0,35
93216973,pigeon,3,1,10
93216973,pigeon,3,2,20
93216973,rabbit,2,0,25
93216973,rabbit,2,1,50
93216973,rabbit,2,2,75
93216973,guinea_pig,1,0,90
93216973,guinea_pig,1,1,85
93216973,guinea_pig,1,2,80
25065434,guinea_pig,1,0,100
25065434,guinea_pig,1,1,100
25065434,guinea_pig,1,2,100
25065434,pigeon,3,0,50
25065434,pigeon,3,1,60
25065434,pigeon,3,2,50
25065434,rabbit,4,0,50
25065434,rabbit,4,1,70
25065434,rabbit,4,2,80
25065434,mouse,2,0,50
25065434,mouse,2,1,75
25065434,mouse,2,2,88
63572993,mouse,1,0,100
63572993,mouse,1,1,100
63572993,mouse,1,2,100
63572993,pigeon,4,0,80
63572993,pigeon,4,1,96
63572993,pigeon,4,2,20
63572993,rabbit,3,0,10
63572993,rabbit,3,1,14
63572993,rabbit,3,2,25
63572993,guinea_pig,2,0,90
63572993,guinea_pig,2,1,70
63572993,guinea_pig,2,2,50
50040097,mouse,4,0,5
50040097,mouse,4,1,2
50040097,mouse,4,2,70
50040097,guinea_pig,3,0,80
50040097,guinea_pig,3,1,25
50040097,guinea_pig,3,2,20
50040097,pigeon,2,0,38
50040097,pigeon,2,1,65
50040097,pigeon,2,2,52
50040097,rabbit,1,0,70
50040097,rabbit,1,1,60
50040097,rabbit,1,2,53
29177054,mouse,3,0,20
29177054,mouse,3,1,45
29177054,mouse,3,2,50
29177054,rabbit,2,0,80
29177054,rabbit,2,1,60
29177054,rabbit,2,2,60
29177054,pigeon,4,0,0
29177054,pigeon,4,1,30
29177054,pigeon,4,2,30
29177054,guinea_pig,1,0,80
29177054,guinea_pig,1,1,70
29177054,guinea_pig,1,2,80
34898278,pigeon,3,0,15
34898278,pigeon,3,1,60
34898278,pigeon,3,2,35
34898278,rabbit,2,0,70
34898278,rabbit,2,1,75
34898278,rabbit,2,2,78
34898278,mouse,1,0,90
34898278,mouse,1,1,100
34898278,mouse,1,2,100
34898278,guinea_pig,4,0,76
34898278,guinea_pig,4,1,88
34898278,guinea_pig,4,2,100
82579385,mouse,1,0,51
82579385,mouse,1,1,49
82579385,mouse,1,2,52
82579385,pigeon,4,0,47
82579385,pigeon,4,1,53
82579385,pigeon,4,2,52
82579385,guinea_pig,3,0,49
82579385,guinea_pig,3,1,51
82579385,guinea_pig,3,2,49
82579385,rabbit,2,0,46
82579385,rabbit,2,1,53
82579385,rabbit,2,2,47
19217563,guinea_pig,4,0,70
19217563,guinea_pig,4,1,60
19217563,guinea_pig,4,2,80
19217563,rabbit,1,0,90
19217563,rabbit,1,1,75
19217563,rabbit,1,2,90
19217563,pigeon,3,0,30
19217563,pigeon,3,1,10
19217563,pigeon,3,2,60
19217563,mouse,2,0,70
19217563,mouse,2,1,60
19217563,mouse,2,2,70
46843706,pigeon,3,0,40
46843706,pigeon,3,1,30
46843706,pigeon,3,2,44
46843706,guinea_pig,4,0,80
46843706,guinea_pig,4,1,100
46843706,guinea_pig,4,2,100
46843706,rabbit,1,0,90
46843706,rabbit,1,1,100
46843706,rabbit,1,2,100
46843706,mouse,2,0,80
46843706,mouse,2,1,75
46843706,mouse,2,2,90
37232357,pigeon,4,0,72
37232357,pigeon,4,1,20
37232357,pigeon,4,2,2
37232357,mouse,2,0,29
37232357,mouse,2,1,33
37232357,mouse,2,2,50
37232357,rabbit,1,0,32
37232357,rabbit,1,1,46
37232357,rabbit,1,2,61
37232357,guinea_pig,3,0,66
37232357,guinea_pig,3,1,10
37232357,guinea_pig,3,2,1
99396290,rabbit,2,0,80
99396290,rabbit,2,1,35
99396290,rabbit,2,2,60
99396290,pigeon,4,0,90
99396290,pigeon,4,1,70
99396290,pigeon,4,2,90
99396290,guinea_pig,3,0,35
99396290,guinea_pig,3,1,60
99396290,guinea_pig,3,2,75
99396290,mouse,1,0,95
99396290,mouse,1,1,95
99396290,mouse,1,2,100
28039767,rabbit,4,0,55
28039767,rabbit,4,1,0
28039767,rabbit,4,2,70
28039767,pigeon,1,0,93
28039767,pigeon,1,1,78
28039767,pigeon,1,2,75
28039767,guinea_pig,2,0,50
28039767,guinea_pig,2,1,55
28039767,guinea_pig,2,2,68
28039767,mouse,3,0,75
28039767,mouse,3,1,70
28039767,mouse,3,2,75
27019440,rabbit,1,0,100
27019440,rabbit,1,1,100
27019440,rabbit,1,2,100
27019440,pigeon,2,0,80
27019440,pigeon,2,1,90
27019440,pigeon,2,2,90
27019440,guinea_pig,4,0,70
27019440,guinea_pig,4,1,97
27019440,guinea_pig,4,2,99
27019440,mouse,3,0,38
27019440,mouse,3,1,36
27019440,mouse,3,2,38
